pl_name,hostname,sy_dist,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_spectype,st_teff,st_mass,disc_year
"TOI-2443 b","TOI-2443",23.92580000,2.36300000,4.80000000,15.66858000000,519.00,"K5 V",4375.00,0.642000,2023
"Kepler-37 d","Kepler-37",63.92070000,2.03000000,2.00000000,39.79226220000,499.00,,5357.00,0.790000,2013
"TOI-776 b","TOI-776",27.17010000,1.79800000,5.00000000,8.24662000000,520.00,"M1 V",3725.00,0.542000,2020
"TOI-512 b","TOI-512",67.39750000,1.54000000,3.57000000,7.18886000000,1009.00,,5277.00,0.740000,2025
"TOI-833 b","TOI-833",41.71480000,1.27000000,2.15000000,1.04187770000,1118.00,,3920.00,0.610000,2022
"KELT-24 b","KELT-24",96.51730000,12.71098411,1458.83238813,5.55149296000,1391.00,"F7",6426.00,1.268000,2019
"HD 199509 b","HD 199509",24.30560000,7.43000000,43.22466335,99.62167000000,,"G3V",5796.02,1.040000,2022
"TOI-1450 A c","TOI-1450 A",22.44670000,1.13000000,1.52700000,5.06880000000,533.00,"M3.0 V",3437.00,0.480000,2024
"TOI-1136 f","TOI-1136",84.53620000,3.73591482,9.70000000,26.32100000000,658.00,,5770.00,1.022000,2022
"HD 21411 b","HD 21411",29.13280000,9.52000000,65.90000000,84.28800000000,,"G8 V",5605.00,0.890000,2019
"K2-394 b","K2-394",98.01520000,1.69200000,3.51000000,5.09571700000,643.00,,4938.00,0.478000,2022
"TOI-5800 b","TOI-5800",42.90520000,2.46000000,9.50000000,2.62788380000,1108.00,"K3 V",4850.00,0.778000,2025
"HD 181433 b","HD 181433",26.87620000,,1708.64551603,9.37450000000,,"K3 IV",4918.00,0.860000,2008
"DMPP-1 e","DMPP-1",62.53880000,1.86000000,4.13000000,5.51600000000,1314.00,"F8 V",6196.00,1.210000,2019
"HD 28471 b","HD 28471",43.64550000,1.75000000,3.72000000,3.16490000000,1377.00,"G5 V",5766.00,0.980000,2025
"DMPP-6 b","DMPP-6",54.63030000,2.28000000,5.80000000,7.60270000000,,,6182.09,1.079000,2026
"Gliese 12 b","Gliese 12",12.21000000,0.93000000,0.95000000,12.76141800000,314.60,"M3.0 V",3328.00,0.255000,2024
"HD 209458 b","HD 209458",48.30160000,15.58051000,232.01590000,3.52474859000,1459.00,"G0 V",6091.00,1.230000,1999
"TOI-2015 c","TOI-2015",47.34440000,2.93000000,8.91000000,5.58279600000,448.00,"M4 +/- 0.5",3297.00,0.304100,2025
"BD+05 4868 A b","BD+05 4868 A",43.56870000,,6.20000000,1.27186900000,1820.00,"K V",4596.00,0.700000,2025
"HD 216770 b","HD 216770",36.66250000,14.10000000,181.16310000,118.45000000000,,"G9 V CN+1",5399.00,0.740000,2003
"TOI-2194 b","TOI-2194",19.57110000,1.98920000,4.61000000,15.33759700000,590.88,,4756.00,0.740000,2023
"TOI-1224 b","TOI-1224",37.33120000,2.10400000,5.08000000,4.17827450000,541.00,,3326.00,0.400000,2024
"TOI-1410 c","TOI-1410",72.75120000,5.63000000,27.00000000,47.56000000000,,,4635.00,0.794100,2024
"HD 45184 b","HD 45184",21.95320000,3.52000000,12.19000000,5.88540000000,,"G1.5 V",5869.00,1.030000,2019
"TOI-1693 b","TOI-1693",30.79470000,1.41000000,2.57000000,1.76669570000,764.00,,3499.00,0.490000,2022
"LP 714-47 b","LP 714-47",52.61600000,4.70000000,30.80000000,4.05203700000,700.00,"M0.0 V",3950.00,0.590000,2020
"TOI-1184 b","TOI-1184",58.59460000,2.39000000,6.80000000,5.74843380300,715.47,,4534.00,0.710000,2024
"HD 106270 b","HD 106270",93.80800000,12.40000000,3623.24383980,1888.00000000000,,"G5 IV",5509.00,1.390000,2011
"TOI-762 A b","TOI-762 A",98.44580000,8.33948164,79.77493016,3.47168260000,555.40,,3266.00,0.442000,2024
"TOI-2266 b","TOI-2266",51.60040000,1.54000000,2.99000000,2.32631800000,550.00,"M5.0+0.5-0.5",3200.00,0.230000,2024
"TOI-6041 c","TOI-6041",72.47310000,10.50000000,77.90000000,88.00000000000,403.50,"G7",5445.00,0.885000,2025
"HD 109833 c","HD 109833",79.55610000,2.59000000,7.22000000,13.90014800000,756.70,,5881.00,1.080000,2022
"GJ 9827 d","GJ 9827",29.66100000,1.98000000,3.02000000,6.20183000000,675.00,"K7 V",4236.00,0.620000,2017
"GJ 508.2 b","GJ 508.2",16.63740000,,587.98255295,5300.00000000000,,"M1.0 V",3720.00,0.540000,2025
"tau Cet g","tau Cet",3.60304000,1.18000000,1.75000000,20.00000000000,,"G8.5V",5310.00,0.783000,2017
"HD 95872 b","HD 95872",72.21950000,13.00000000,1188.68420000,4375.00000000000,,"K0 V",5312.00,0.700000,2015
"TOI-1416 b","TOI-1416",55.01350000,1.62000000,3.48000000,1.06975680000,1517.00,"G9 V",4884.00,0.798000,2023
"HIP 38594 c","HIP 38594",17.78860000,7.94000000,48.40000000,3477.76800000000,,"M0",4086.30,0.610000,2020
"AU Mic c","AU Mic",9.72210000,2.79000000,14.46000000,18.85902300000,424.70,"M1 V",3540.00,0.635000,2021
"AU Mic b","AU Mic",9.72210000,4.79000000,8.99000000,8.46344600000,554.80,"M1 V",3540.00,0.635000,2020
"HD 105618 b","HD 105618",70.08370000,5.44000000,25.42627256,10.02245000000,,,5671.00,1.010000,2022
"TOI-262 b","TOI-262",43.93200000,2.07000000,4.94000000,11.14529000000,584.00,"K0 V",5310.00,0.913000,2023
"TOI-4184 b","TOI-4184",69.36490000,2.43000000,6.48000000,4.90198040000,412.00,"M5.5+/-0.5",3238.00,0.210900,2023
"TOI-5489 b","TOI-5489",45.09070000,1.40000000,2.54000000,3.15222000000,624.00,,3547.00,0.410000,2025
"GJ 3082 b","GJ 3082",16.61860000,2.79000000,8.20000000,11.94900000000,,"M4",3910.00,0.470000,2020
"TOI-6255 b","TOI-6255",20.31670000,1.07900000,1.44000000,0.23818244000,1256.46,,3421.00,0.353000,2024
"TOI-712 c","TOI-712",58.62120000,2.70100000,7.76000000,51.69906000000,369.90,"K4.5 V",4622.00,0.732000,2022
"HD 204941 b","HD 204941",28.71650000,10.10000000,73.10090000,1733.00000000000,,"K1/2V",5026.00,0.580000,2011
"TOI-1130 c","TOI-1130",58.26090000,13.00000000,336.00000000,8.35018980000,650.00,"K6-K7",4360.00,0.745000,2020
"HD 101581 b","HIP 56998",12.77810000,0.95600000,0.82700000,4.46569000000,834.00,"K4/5V",4675.00,0.653000,2025
"GJ 536 c","GJ 536",10.40920000,2.30000000,5.89000000,32.76100000000,290.50,"M1 V",3641.00,0.528000,2025
"TOI-663 b","TOI-663",64.23080000,2.27000000,4.45000000,2.59890200000,674.00,"M1 V",3681.00,0.514000,2024
"HD 10180 h","HD 10180",38.96070000,9.40000000,64.40000000,2205.00000000000,,"G1 V",5911.00,1.060000,2010
"HD 7924 b","HD 7924",16.99220000,,2058.25676373,5.39792000000,825.90,"K0.5 V",5131.00,0.650000,2008
"HIP 57274 d","HIP 57274",25.86180000,14.20000000,167.40000000,431.70000000000,,"K4 V",4640.00,0.730000,2011
"HD 215152 e","HD 215152",21.59740000,,975.41538108,25.19670000000,,"K3 V",4935.00,0.770000,2018
"GJ 328 b","GJ 328",20.52660000,13.30000000,797.74930157,3771.00000000000,,"M0.0",3897.00,0.650000,2013
"HD 16175 b","HD 16175",59.85900000,12.80000000,1875.18760130,990.00000000000,,"G2",5981.00,1.630000,2009
"14 And b","14 And",75.43920000,13.10000000,1131.15130051,186.76000000000,,"K0 III",4888.00,1.780000,2008
"K2-146 c","K2-146",79.30020000,2.19000000,7.49000000,4.00498000000,,"M3.0 V",3385.00,0.331000,2019
"TOI-2345 b","TOI-2345",81.65410000,1.50400000,3.49000000,1.05285730000,1478.00,"K",4687.00,0.727000,2025
"TOI-5788 c","TOI-5788",97.61400000,2.27200000,6.40000000,16.21336200000,667.00,,5615.00,0.870000,2026
"TOI-5788 b","TOI-5788",97.61400000,1.52800000,3.72000000,6.34075800000,910.00,,5615.00,0.870000,2026
"TOI-1136 g","TOI-1136",84.53620000,2.53000000,5.60000000,39.54500000000,574.00,,5770.00,1.022000,2022
"TOI-912 b","TOI-912",26.10720000,1.93000000,5.10000000,4.67806910000,551.00,"M3",3572.00,0.418000,2025
"LP 791-18 c","LP 791-18",26.49270000,2.48800000,7.16000000,4.98991000000,324.40,"M(6.1 +/- 0.7) V",2960.00,0.139000,2019
"BD+45 564 b","BD+45 564",53.62200000,13.60000000,432.24663352,307.88000000000,,"K1",5004.00,0.810000,2021
"TOI-5803 b","TOI-5803",84.01260000,3.27320000,10.70000000,5.38305000000,678.87,,5134.00,0.870000,2023
"TOI-1749 c","TOI-1749",99.55610000,2.12000000,14.00000000,4.49290000000,673.00,"M0 V",3985.00,0.580000,2021
"TOI-431 b","TOI-431",32.56860000,1.28000000,3.07000000,0.49004700000,1862.00,,4850.00,0.780000,2021
"WASP-80 b","WASP-80",49.78760000,11.19779100,170.99254000,3.06785234000,825.00,"K7-M0 V",4143.00,0.577000,2012
"HD 219666 b","HD 219666",94.17190000,4.89800000,17.60000000,6.03446800000,1076.00,"G5 V",5540.00,1.020000,2018
"TOI-283 b","TOI-283",82.70130000,2.34000000,6.54000000,17.61745000000,661.00,"K",5213.00,0.800000,2025
"TOI-2459 b","TOI-2459",36.61130000,2.95310000,9.03000000,19.10471800000,445.01,,4195.00,0.660000,2023
"HD 109833 b","HD 109833",79.55610000,2.88800000,8.69000000,9.18852600000,786.00,,5881.00,1.080000,2022
"TOI-1758 b","TOI-1758",96.62150000,3.62000000,6.90000000,20.70507468500,551.44,,5169.00,0.880000,2024
"HR 858 d","HR 858",31.96400000,2.00100000,7.10000000,11.23051100000,1061.00,"F6 V",6354.00,1.204000,2019
"TOI-3493 b","TOI-3493",96.72240000,3.22000000,8.97000000,8.15946670000,1102.00,"G1/2 V",5844.00,1.023000,2025
"Wolf 327 b","Wolf 327",28.53210000,1.24000000,2.53000000,0.57347450000,996.00,"M2.5 V",3542.00,0.405000,2024
"TOI-880 c","TOI-880",60.66790000,4.95000000,21.70000000,6.38727030000,805.00,"K",5050.00,0.870000,2025
"TOI-1278 b","TOI-1278",75.57590000,12.21778896,5879.82552950,14.47567000000,407.87,"M0 V",3799.00,0.540000,2021
"TOI-2096 b","TOI-2096",48.48090000,1.24300000,2.08000000,3.11906330000,445.00,"M4",3300.00,0.231000,2023
"TYC 8998-760-1 b","TYC 8998-760-1",94.61770000,12.30000000,4449.62000000,,,"K3 IV",4573.00,1.000000,2020
"TOI-2094 b","TOI-2094",50.02480000,1.90000000,4.27000000,18.79319300000,276.00,"M3 V",3435.00,0.425000,2026
"HD 114386 c","HD 114386",27.92430000,13.40000000,117.59651059,444.00000000000,,"K3 VC",4895.00,0.800000,2026
"TOI-1442 b","TOI-1442",41.16590000,1.17000000,1.71000000,0.40906770000,1072.00,,3330.00,0.290000,2022
"TOI-700 c","TOI-700",31.12650000,2.60000000,7.27000000,16.05113700000,356.00,"M2.5 V",3459.00,0.415000,2020
"LP 890-9 b","LP 890-9",32.42980000,1.32000000,13.20000000,2.72990250000,396.00,"M6 V",2850.00,0.118000,2022
"TOI-1203 e","TOI-1203",64.99430000,7.31000000,42.10000000,204.59000000000,,"G3 V",5737.00,0.886000,2025
"TOI-4641 b","TOI-4641",86.35010000,8.18255591,1229.99593509,22.09341000000,950.11,,6560.00,1.410000,2023
"TOI-480 b","TOI-480",54.53060000,2.85372018,20.80000000,6.86619600000,1198.94,,6174.00,1.279300,2024
"HD 200964 c","HD 200964",72.59220000,13.70000000,385.84562000,852.50000000000,,"G8 IV",4982.00,1.390000,2010
"K2-239 d","K2-239",31.08490000,1.10000000,1.37000000,10.11500000000,399.00,"M3.0 V",3420.00,0.400000,2018
"TRAPPIST-1 d","TRAPPIST-1",12.42988881,0.78800000,0.38800000,4.04921900000,286.20,"M8.0 V",2566.00,0.089800,2016
"TOI-4602.01","TOI-4602",63.06370000,2.55044900,7.04000000,3.98120910000,1380.27,,6011.90,1.116795,2024
"HD 23472 f","HD 23472",39.03410000,1.13700000,0.77000000,12.16218390000,630.00,"K4 V",4684.00,0.670000,2022
"HD 95338 b","HD 95338",36.99410000,4.27174254,42.90000000,55.08269400000,443.00,"K0.5 V",5097.00,0.848000,2020
"TOI-2076 c","TOI-2076",41.90910000,3.69441587,55.00000000,21.01532700000,543.16,"K",5192.00,0.855700,2021
"TOI-1054.01","TOI-1054",88.43430000,2.43432000,6.50000000,15.50778550000,853.00,,6122.00,1.140000,2021
"HIP 29442 c","TOI-469",68.19200000,1.55100000,4.50000000,3.53795590000,1123.00,,5289.00,0.901000,2023
"K2-136 b","K2-136",59.24740000,1.01400000,4.30000000,7.97520000000,610.00,"K5.5",4500.00,0.742000,2017
"WASP-8 c","WASP-8",89.96060000,12.50000000,3003.37000000,4323.00000000000,,"G8 V",5690.00,1.040000,2013
"TOI-6716 b","TOI-6716",18.88730000,0.98200000,0.91100000,4.71858980000,369.00,"M4",3110.00,0.223000,2026
"HD 191939 f","HD 191939",53.60890000,13.20000000,915.34581216,2898.00000000000,125.00,"G9 V",5348.00,0.810000,2022
"HD 235088 b","HD 235088",41.17060000,1.98200000,4.15000000,7.43413250000,805.00,"K V",5075.00,0.849000,2023
"HIP 55507 b","HIP 55507",25.48930000,12.60000000,2585.53409095,5138.43727000000,,"M0",4171.00,0.650000,2022
"HD 77946 b","HD 77946",99.45100000,2.89646124,10.90000000,6.52736300000,1128.86,"F5",6007.00,1.197300,2024
"TOI-1136 d","TOI-1136",84.53620000,4.62700000,8.35000000,12.51990000000,843.00,,5770.00,1.022000,2022
"TOI-500 e","TOI-500",47.39240000,3.99000000,15.05000000,61.30000000000,,"K6 V",4440.00,0.740000,2022
"Kepler-1651 b","Kepler-1651",66.40740000,1.84000000,4.04000000,9.87863917000,393.00,,3713.00,0.522000,2017
"GJ 317 c","GJ 317",15.19680000,13.60000000,454.49462201,6500.00000000000,,"M3.5 V",3496.00,0.402000,2018
"HD 106515 A b","HD 106515 A",34.09150000,12.10000000,6006.95689230,3626.00000000000,,"G5 V",5362.00,0.890000,2012
"TOI-198 b","TOI-198",23.72620000,1.44000000,2.67000000,10.21520000000,368.00,"M0 V",3650.00,0.467000,2023
"K2-28 b","K2-28",62.99690000,2.32000000,5.99000000,2.26045500000,568.00,"M4",3214.00,0.257000,2016
"TOI-500 d","TOI-500",47.39240000,6.35000000,33.12000000,26.23300000000,,"K6 V",4440.00,0.740000,2022
"HD 155918 b","HD 155918",27.56100000,2.67000000,7.62788177,1.87567000000,,"G2V",5771.84,1.030000,2022
"TOI-2274 b","TOI-2274",48.87600000,2.45000000,6.57000000,2.67963000000,771.46,"M",3943.00,0.612000,2024
"TOI-1180 b","TOI-1180",72.02380000,3.07200000,10.00000000,9.68676037800,638.18,,4738.00,0.750000,2024
"HD 25463 b","HD 25463",45.61810000,2.54535814,8.70000000,7.04914230000,1198.46,,6353.00,1.251000,2023
"TRAPPIST-1 c","TRAPPIST-1",12.42988881,1.09700000,1.30800000,2.42193700000,339.70,"M8.0 V",2566.00,0.089800,2016
"HD 153950 b","HD 153950",48.45490000,13.20000000,937.59850000,499.39999000000,,"F8 V",6124.00,1.250000,2008
"GJ 806 c","GJ 806",12.04450000,2.28000000,5.80000000,6.64064000000,490.00,"M1.5 V",3600.00,0.413000,2023
"GJ 849 b","GJ 849",8.80058000,13.90000000,283.82076745,1925.31000000000,,"M3.5",3467.00,0.450000,2006
"TOI-2427 b","TOI-2427",28.51470000,1.80000000,3.89000000,1.30600110000,1117.00,,4072.00,0.640000,2022
"HD 110067 d","HD 110067",32.15850000,2.85200000,8.52000000,20.51961700000,602.00,"K0.0 V",5266.00,0.798000,2023
"TOI-880.02","TOI-880",60.66790000,2.19000000,5.43000000,2.57571000000,1085.00,"K",5050.00,0.870000,2024
"HD 15337 b","HD 15337",44.81550000,1.77000000,6.51900000,4.75598040000,1001.00,"K1 V",5131.00,0.829000,2019
"TOI-1683.01","TOI-1683",51.18840000,2.63820000,7.45000000,3.05753560000,929.25,,4402.00,0.694661,2024
"HD 34445 f","HD 34445",46.09070000,6.88000000,37.90000000,676.80000000000,,"G0 V",5836.00,1.070000,2017
"TOI-1260 b","TOI-1260",73.59770000,2.41000000,8.56000000,3.12746300000,871.00,"K6 V",4227.00,0.679000,2021
"HD 156846 b","HD 156846",47.73320000,12.40000000,3391.24610000,359.51001000000,,"G0 V",6090.00,1.380000,2007
"TOI-431 c","TOI-431",32.56860000,1.49000000,2.83000000,4.84940000000,867.00,,4850.00,0.780000,2021
"HD 63433 d","HD 63433",22.40350000,1.07300000,1.25000000,4.20907500000,1040.00,"G5 V",5688.00,0.990000,2023
"HD 35843 b","HD 35843",69.60260000,2.29000000,5.84000000,9.89910000000,,,5666.00,0.940000,2025
"TOI-277 b","TOI-277",64.66920000,2.65000000,7.51000000,3.99400000000,587.92,,4031.00,0.160000,2022
"WASP-29 b","WASP-29",87.59530000,8.63093000,73.10090000,3.92273000000,970.00,,4800.00,0.770000,2010
"HD 221416 b","HD 221416",95.54830000,9.17000000,60.50000000,14.27670000000,1314.67,"K0 IV/V",5080.00,1.212000,2019
"Barnard e","Barnard's star",1.82655000,0.63700000,0.19300000,6.73920000000,340.00,"M3.5-4 V",3195.00,0.162000,2025
"TOI-836 b","TOI-836",27.50240000,1.70400000,4.53000000,3.81673000000,871.00,"K V",4552.00,0.678000,2023
"Proxima Cen b","Proxima Cen",1.30119000,1.02000000,1.05500000,11.18465000000,218.00,"M5.5 V",2900.00,0.122100,2016
"HD 141399 d","HD 141399",37.01690000,13.70000000,375.03940000,1069.80000000000,,"K0",5600.00,1.070000,2014
"HIP 67851 b","HIP 67851",64.11810000,13.70000000,365.50266805,89.23000000000,,"K0 III",4840.00,1.280000,2015
"YZ Cet d","YZ Cet",3.71207000,1.03000000,1.09000000,4.65626000000,356.70,"M4.5 V",3151.00,0.142000,2017
"HD 125612 b","HD 125612",57.62070000,13.20000000,945.22168242,557.69994000000,,"G3 V",5900.00,1.050000,2007
"HD 68475 b","HD 68475",33.42970000,12.80000000,1639.99458012,7832.00000000000,,"K2 VC",5022.00,0.830000,2026
"HD 165131 b","HD 165131",57.42630000,12.10000000,5943.39121090,2342.60000000000,,"G3/5 V",5870.00,1.060000,2023
"HD 133131 A c","HD 133131 A",51.47360000,14.30000000,133.48860000,3568.00000000000,,"G2 V",5799.00,0.950000,2016
"WASP-69 b","WASP-69",49.96050000,11.21000000,82.58000000,3.86813881000,971.00,"K",4792.00,0.830000,2014
"TOI-682.01","TOI-682",83.15480000,3.74186000,13.50000000,6.83923880000,1090.00,,5085.00,0.850000,2021
"TOI-7384 b","TOI-7384",66.79020000,3.56000000,12.40000000,6.23402580000,378.00,"M4",3185.00,0.318000,2026
"TOI-1453 b","TOI-1453",78.74150000,1.17300000,2.32000000,4.31352250000,944.20,,4975.00,0.715000,2025
"TOI-2141 b","TOI-2141",77.68200000,3.14700000,20.10000000,18.26160800000,728.00,,5635.00,0.896000,2023
"TOI-763 b","TOI-763",95.12740000,2.28000000,9.79000000,5.60570000000,1038.00,"G",5450.00,0.917000,2020
"GJ 1132 b","GJ 1132",12.61300000,1.19151465,1.83704819,1.62892911000,583.80,"M4.5 V",3229.00,0.194500,2015
"HD 63935 b","HD 63935",48.97390000,2.91575244,10.50000000,9.05880700000,825.22,,5513.00,0.940600,2021
"TOI-2128 b","TOI-2128",36.57800000,2.08874836,4.50000000,16.34136000000,780.53,,5968.00,1.025100,2024
"GJ 2030 b","GJ 2030",37.07880000,2.03000000,4.76742611,2.38129000000,,,5485.00,0.960000,2022
"55 Cnc b","55 Cnc",12.58550000,13.90000000,263.97850000,14.65155200000,700.00,"G8 V",5198.00,1.015000,1996
"47 UMa c","47 UMa",13.79670000,14.20000000,171.62100000,2391.00000000000,,"G0V",5872.00,1.060000,2001
"61 Vir d","61 Vir",8.50332000,5.11000000,22.90000000,123.01000000000,,"G5 V",5577.00,0.942000,2009
"61 Vir b","61 Vir",8.50332000,2.11000000,5.10000000,4.21500000000,,"G5 V",5577.00,0.942000,2009
"HD 136352 b","HD 136352",14.68200000,1.66400000,4.72000000,11.57797000000,905.00,"G4 V",5664.00,0.870000,2019
"HD 4732 c","HD 4732",54.78410000,13.10000000,1069.49258955,3184.20000000000,,"K0 IV",4898.00,1.390000,2012
"HD 147513 b","HD 147513",12.90320000,13.70000000,385.00000000,528.40000000000,,"G3/5V",5883.00,1.110000,2003
"HD 160691 c","HD 160691",15.59810000,,1398.44499080,3947.00000000000,,"G3 IV-V",5773.00,1.130000,2004
"HD 37124 b","HD 37124",31.66340000,14.00000000,214.53525000,154.37800000000,,"G4 V",5698.64,0.850000,2002
"HD 330075 b","HD 330075",45.29890000,14.30000000,152.55840000,3.38773000000,990.00,"K1",5000.00,0.470000,2004
"HIP 67851 c","HIP 67851",64.11810000,12.70000000,2204.77565936,3128.41000000000,,"K0 III",4840.00,1.280000,2015
"HD 163607 b","HD 163607",67.78550000,13.90000000,249.05158800,75.22030000000,,"G5",5522.00,1.120000,2010
"HD 44219 b","HD 44219",52.90510000,14.10000000,184.34047606,472.00000000000,,"G3 V",5752.00,1.200000,2010
"HD 170469 b","HD 170469",60.17800000,14.10000000,209.76780000,1145.00000000000,,"G5 IV",5842.00,1.100000,2007
"AU Mic e","AU Mic",9.72210000,4.87000000,21.10000000,33.11000000000,,"M1 V",3665.00,0.600000,2025
"TOI-2267 c","TOI-2267 A",22.55000000,1.14000000,1.55000000,3.49504120000,374.00,"M5 V",3030.00,0.171000,2025
"GJ 393 b","GJ 393",7.03149000,1.17000000,1.71000000,7.02679000000,485.00,"M2.0 V",3579.00,0.426000,2021
"GJ 687 b","GJ 687",4.54939000,4.32000000,17.20000000,38.14200000000,,"M3.0V",3413.00,0.400000,2014
"HD 159868 c","HD 159868",55.85030000,14.00000000,244.09344000,351.00000000000,,"G5 V",5534.00,1.190000,2012
"TOI-5388.01","TOI-5388",18.52260000,0.99000000,2.20000000,2.59467480000,488.00,"M3.0 V",3440.00,0.292000,2024
"TOI-1238 c","TOI-1238",70.71450000,2.11000000,8.32000000,3.29473600000,695.00,"K7/M0",4089.00,0.590000,2022
"HD 102843 b","HD 102843",62.75800000,13.10000000,113.90000000,3090.94200000000,,"K0 V",5436.00,0.950000,2019
"K2-155 b","K2-155",72.79980000,1.80000000,3.89000000,6.34200000000,708.00,"K7",4258.00,0.650000,2018
"K2-155 d","K2-155",72.79980000,1.90000000,4.27000000,40.71800000000,381.00,"K7",4258.00,0.650000,2018
"55 Cnc d","55 Cnc",12.58550000,13.00000000,1232.49300000,4799.00000000000,,"G8 V",5198.00,1.015000,2002
"HD 160691 e","HD 160691",15.59810000,,2224.79884900,307.90000000000,,"G3 IV-V",5773.00,1.130000,2006
"HD 3651 b","HD 3651",11.13360000,10.10000000,72.46524000,62.25000000000,,"K0 V",5221.00,0.799000,2003
"ups And c","ups And",13.40540000,12.30000000,4443.24112986,241.25800000000,,"F8 V",6156.77,1.300000,1999
"GJ 887 c","GJ 887",3.28679000,2.43000000,6.50000000,21.78400000000,320.00,"M1 V",3688.00,0.495000,2020
"TOI-4342 b","TOI-4342",61.52040000,2.32900000,7.30000000,5.53825920000,639.00,"M0 V",3866.00,0.587000,2023
"HD 20794 f","HD 20794",6.00278000,2.28000000,5.82000000,647.60000000000,,"G6 V",5368.00,0.790000,2025
"WASP-43 b","WASP-43",86.74670000,10.42400000,565.71400000,0.81347500000,1426.70,"K7 V",4400.00,0.580000,2011
"GJ 1132 c","GJ 1132",12.61300000,1.43000000,2.64000000,8.92900000000,300.00,"M4.5 V",3270.00,0.181000,2018
"WASP-189 b","WASP-189",99.73100000,18.14733975,632.47852993,2.72403300000,3353.00,,8000.00,2.030000,2020
"Ross 176 b","Ross 176",46.44880000,1.84000000,4.57000000,5.00663380000,682.00,"K7 V",4041.00,0.577000,2025
"TOI-1743 b","TOI-1743",41.27580000,1.83000000,4.01000000,4.26604600000,485.00,"M4 V",3277.00,0.339000,2025
"Proxima Cen d","Proxima Cen",1.30119000,0.69200000,0.26000000,5.12338000000,282.00,"M5.5 V",2900.00,0.122100,2025
"HD 80913 b","HD 80913",61.36030000,12.00000000,7505.20000290,10839.83341000000,,,6013.24,1.110000,2022
"GJ 687 c","GJ 687",4.54939000,4.14000000,16.00000000,727.56200000000,,"M3.0V",3413.00,0.400000,2020
"HD 206893 c","HD 206893",40.75830000,16.36511182,4036.42076890,2090.00000000000,1181.90,"F5 V",6500.00,1.320000,2022
"G 192-15 c","G 192-15",9.53114000,3.87000000,14.30000000,1219.00000000000,55.90,"M5.0 V",2999.00,0.132000,2025
"HD 97037 b","HD 97037",32.41300000,12.10000000,6707.76852973,6449.08337000000,,,5874.10,1.060000,2022
"TOI-5734 b","TOI-5734",32.51020000,2.10000000,9.10000000,6.18418760000,688.00,"K3-K4 V",4750.00,0.724000,2026
"HD 80606 b","HD 80606",66.47110000,11.56766808,1323.46926959,111.43676500000,405.00,"G5",5565.00,1.050000,2001
"HD 50499 b","HD 50499",46.28450000,13.50000000,519.96988000,2447.10000000000,,"G1 V",6102.00,1.253000,2005
"2MASS J22501512+2325342 b","2MASS J22501512+2325342",57.23090000,11.90000000,9534.85221000,,1600.00,"M3",3352.00,0.433173,2018
"HAT-P-17 b","HAT-P-17",92.38310000,11.76945000,184.34140000,10.33852000000,800.00,"K",5246.00,0.990000,2010
"HD 114386 b","HD 114386",27.92430000,13.60000000,464.02947422,937.70001000000,,"K3 VC",4836.00,0.600000,2003
"HAT-P-17 c","HAT-P-17",92.38310000,13.10000000,1080.60000000,5584.00000000000,,"K",5336.96,0.920000,2010
"HD 99109 b","HD 99109",54.79010000,14.30000000,139.84520000,439.29999000000,,"G8/K0 IV",5282.00,0.760000,2005
"WASP-145 A b","WASP-145 A",91.29900000,10.08810000,282.86870000,1.76903810000,1200.00,"K2 V",4900.00,0.760000,2018
"HD 153557 b","HD 153557",17.94120000,4.77000000,20.34101805,7.29903000000,,"K0",4837.00,0.790000,2022
"LHS 3154 b","LHS 3154",15.76060000,3.69000000,13.15000000,3.71778000000,,"M6.5",2861.00,0.111800,2023
"HD 66428 b","HD 66428",53.28170000,12.40000000,3478.94974302,2269.81726000000,,"G8 IV (+ G)",5716.00,1.010000,2005
"K2-266 b","K2-266",77.55860000,3.30000000,11.26782377,0.65852400000,1515.00,,4285.00,0.686000,2018
"HD 196067 b","HD 196067",39.93460000,12.40000000,3623.24383980,3413.70000000000,,"G0 V",6072.00,1.160000,2012
"K2-266 d","K2-266",77.55860000,2.93000000,8.90000000,14.69700000000,538.30,,4285.00,0.686000,2018
"K2-266 e","K2-266",77.55860000,2.73000000,14.30000000,19.48200000000,490.10,,4285.00,0.686000,2018
"GJ 676 A d","GJ 676 A",16.02720000,1.78000000,3.81394088,3.60076000000,,"M0",3734.00,0.626000,2012
"HD 457 b","HD 457",55.03750000,11.90000000,8445.33643080,20324.58153000000,,,6114.04,1.150000,2022
"K2-85 b","K2-85",97.21790000,1.40000000,3.20000000,0.68453862616,1355.00,,4232.00,0.700000,2016
"K2-291 b","K2-291",90.05620000,1.58900000,6.49000000,2.22517700000,1278.00,,5520.00,0.934000,2019
"GJ 328 c","GJ 328",20.52660000,4.91000000,21.40000000,241.80000000000,,"M0.0",3897.00,0.650000,2023
"GJ 4276 b","GJ 4276",21.33620000,4.22000000,16.57000000,13.35200000000,,"M4.0",3387.00,0.406000,2019
"HD 1397 b","HD 1397",79.57020000,11.50043400,131.89945000,11.53533000000,1228.30,"G5 III/IV",5521.00,1.324000,2018
"HD 47366 c","HD 47366",84.35520000,13.50000000,483.73483545,677.53000000000,,"K1 III",4866.00,1.810000,2016
